 20100169179  Dynamic Bidding and Expected Value  A system for receiving data associated with a mobile content is configured to calculate an expected value of the mobile content based at least in part on the data received, and determine a bid amount for a sponsorship of the mobile content based at least in part on the expected value.     BACKGROUND OF THE INVENTION 1. Field of the Invention This disclosure relates to the field of mobile co
 20100169205  COLLATERALIZED LENDING USING A CENTRAL COUNTERPARTY  A collateralized lending system and method using a central counterparty is disclosed. Lenders place orders to enter into long contracts with a central counterparty obligating them to lend an asset, or portion thereof. Borrowers place orders to enter into short contracts with the central counterparty obligating them to borrow an asset or a substantial equivalent thereof. The
 20100185468  SYSTEM AND METHOD FOR PROVIDING GUARANTEED INCOME  The present invention is directed towards a computerized method comprising receiving one or more contributions for an annuity from a qualified plan. At a first time, the method computes a first benefit base of the annuity based at least in part on the one or more contributions and determines a first guaranteed withdrawal amount as a function of the computed first benefit base
 20100185864  Multi-Dimensional Credentialing Using Veiled Certificates  In accordance with certain embodiments of the present disclosure, a method for creating a veiled certificate is provided. The method comprises requesting a certificate from a regulator by sending a message with a digital signature of the message signed by the owner. The message comprises an owner's veiled certificate token, the veiled certificate token comprising an e
 20100191585  METERED RECHARGING SYSTEM  A parking management system generates a first record reflecting the time a parking interval begins. A persistent memory 12, 14 stores the first record. A recharging station 30 connects to a vehicle 40 having rechargeable batteries to supply electricity from a power source 60. A communications link 42 is connected with the recharging station 30 and communicates with the power source 60. A controller 
 20100191622  Distributed Transaction layer  The disclosed technology is of a transaction layer allowing for security and trust between parties sending and receiving funds. The technology allows any company or entity to become a host server to host user accounts for sending and receiving money and is backup up by one or a plurality of secure registry servers which point users to a correct host server. Substantially any electronic-enabled p
 20100205058  Contents Servicing System and Method through a Network  Disclosed is an Internet broadcasting contents consignment sale system and method. An Internet broadcasting station makes a consignment sale contract with companies or individuals who have copyrights of authored pieces, such as computer and video game makers, filmmakers, music producers, television broadcasting stations, and publishers; generates the consigned authored p
 20100205065  Interactive Funds Transfer Interface  In a software suite for enabling viewing and manipulation of data through a single portal accessible from a data-packet-network, a software interface for enabling proxy transfer of funds from one financial account to another is provided. The software interface comprises, an interactive main window for configuring transfer funds orders, viewing pending transfers, viewing transaction histor
 20100214100  Proximity Locator System  A Proximity Locator System for individuals includes a credit card size card which is carried in an individual's wallet. The card is provided with a wireless communication device which is used in conjunction with a locating device to locate an individual. This may be utilized to locate individuals lost at sea, in an avalanche, or under the debris of a fallen building. The communication device on the c
 20100222026  Systems, Methods, and Apparatus for Receiving Promotion Information by a Mobile Device  Systems, methods, and apparatus receiving promotion information by a mobile device are provided by certain embodiments of the invention. According to one embodiment, an information carrying tone may be received at a mobile device from a tone transmission device, wherein the information carrying tone includes at least one location identifie
 20100223201  Out of Band Credit Control  Systems and method for mediating risks associated with orders in an electronic trading system are provided. A front end component includes a plurality of trading engines that receive orders from traders. A back-end component includes a match system. The system includes a credit control module, which may be located at the back-end (e.g., clearinghouse), front end, a combination thereof, or other loc
 20100228683  ISSUING SYSTEMS, ACQUIRING SYSTEMS, AND PAYMENT NETWORKS/SYSTEMS  DEVELOPMENT  An exemplary system is adapted for developing, testing, and operating payments and funds transfer systems, such as, for example, issuing systems, acquiring systems, and/or payment networks/systems. A model content repository stores elements for system models. An integrated development environment allows users to access the model content repository 
 20100235543  METHOD AND APPARATUS FOR RESOURCE LOCATOR IDENTIFIER REWRITE  A method and apparatus for resource locator identifier rewrite have been presented. A security device receives from a resource host over a non-secure hypertext transfer protocol (HTTP) session a response to a request received from a client over a secure HTTP session. The response includes a uniform resource locator (URL) that is supposed to be for a resource host, 
 20100287116  Non-capitalization weighted indexing system, method and computer program product  An investment system based on indices created from various metrics is disclosed. The indexes may be built by selecting from a universe of assets, a subset using selection metrics primarily substantially independent of market capitalization weighting, price weighting or equal weighting. These metrics may include, but are not limited to book value
 20100293107  Risk and Reward Assessment Mechanism  A data driven and forward looking risk and reward appetite methodology for consumer and small business is described. The methodology includes customer segmentation to create pools of homogeneous assets in terms of revenue and loss characteristics, forward looking simulation to forecast expected values and volatilities of revenue and loss, and risk and reward optimization of the portfolio.
 20100325064  SYSTEM, METHOD, AND COMPUTER PROGRAM PRODUCT FOR CALCULATING WITHDRAWAL AMOUNT UNDER GUARANTEED BENEFIT OF INVESTMENT PRODUCT USING MARKET-BASED VARIABLE RATE  Systems, methods, and computer program products for determining a guaranteed benefit of an investment product include a means for changing an allowable withdrawal amount of the benefit associated with the guarantee based on a market-based interest rate that can be corr
 20110035318  CREDIT AND DEBIT CARD TRANSACTION APPROVAL USING LOCATION VERIFICATION  In one embodiment, an online credit or debit card transaction is processed by transmitting purchase information, including price of the purchase item and card number, to the company that issued the card. In addition, the location from which the purchase is made is calculated, e.g., using a GPS device, and the location data is transmitted to the card issue
 20110045801  SYSTEM, METHOD AND PROGRAM PRODUCT FOR LOCATION BASED SERVICES, ASSET MANAGEMENT AND TRACKING  A system, method and computer program product for a mobile communication device includes a software module configured for executing in a background mode in a processor of the mobile communication device. The software module is operable to communicate a geographical location of the mobile communication device at a scheduled time and 
 20110082784  Reprice-to-block order  A reprice-to-block order and related market center and process are disclosed which automatically reprice a posted limit order to the price of a block trade executed at an inferior price on a market away from the market center that posted the limit order.     BACKGROUND A block trade is a single large trade in excess of a specific volume and/or a specific market value. The definition of a block trade va
 20110082790  System and Methods for Managing the Utilization of a Communications Device  A system and method for the real-time management of a device, and more particularly to the allocation of electronic wallets that are associated with one or more devices and various controls that enable at least two entities to manage how the device is utilized for various activities and to pay for goods and services. Each device is associated with at 
 20110093362  ELECTRONIC MEDIA SYSTEM  An Electronic Media System is disclosed herein. The system preferably comprises a terminal, stored electronic data and an accessory unit. The terminal is located in a public location and includes stored electronic data such as downloadable historic and current electronic newspapers and magazines or movies which may be purchased via a slidable magnetic payment means and which may be connectably uploade
 20110099116  SYSTEMS AND METHODS FOR MANAGING DATA COMMUNICATIONS ACROSS DISPARATE SYSTEMS AND DEVICES  Methods and systems are described for managing and processing data exchanges between a plurality of entities, wherein at least one of the entities is a doctor. Information is received from a prospective patient via a first terminal. One or more entities are selected to service the prospective patient, and data is exchanged, optionally i
 20110109508  LOCATION PROOFS  A wireless computing device includes an antenna that is configured to transmit and receive wireless signals. The wireless computing device comprises a transmitter component that causes a first wireless signal to be transmitted to a wireless access point via the antenna, wherein the first wireless signal comprises a request for a location proof, wherein the request for the location proof comprises data that id
 20110119168  Construction of Currency Strength Indices  Systems, methods, and computer program products for constructing and weighting a currency index for a currency basket. The weights of the components of the currency basket can be determined using only past statistical time series behaviors of the currency pairs.     COPYRIGHT NOTICE A portion of the disclosure of this patent document contains material which is subject to copyright pr
 20110123971  Electronic Medical Voice Instruction System  An audible medical information system for a patient or other lay user that is loaded with content by a company or the health care practitioner and can be played at will by the patient and a means for recording information in the audio file. In one embodiment, the system records information in a physical card that the user can have with them without the need for any electronic devic
 20110131129  Tradable Investment Unit  A tradable investment unit is an inseparable combination of a predetermined quantity of a tradable security together with a put option contract for the predetermined quantity of the tradable security. The combination will specify the minimum price and thereby the maximum potential loss of the tradable investment unit to purchasers. The profit potential will be unlimited as the price of the tradable s
 20110140658  Automated Parking Garage with Electric Vehicle Charging  Systems and methods provide electric vehicle charging in a high-density parking system. A carriage receptacle is physically attached to a carriage of a high-density parking system. The carriage receptacle electrically connects to an electric vehicle supported by the carriage. A bay receptacle is physically attached to a bay of the high-density parking system. The bay re
 20110145079  WIRELESS NETWORK ACCESS PREPAYMENT SYSTEMS AND METHODS  A method of providing network access includes entering network access information into a merchant device at a merchant location. The information relates to a request from a customer to obtain network access. The method also includes causing the information to be transmitted to a host computer system from the merchant device, receiving a payment from the customer, receivi
 20110153484  SYSTEMS AND METHODS FOR CENTRAL PROCESSING OF MUTUAL FUND TRANSACTIONS  More efficient systems and methods for processing mutual fund transactions are provided by a centralized settlement and record-keeping repository for mutual fund shares. These systems and methods result in significant enhancements and cost savings to the mutual fund industry.     BACKGROUND OF THE INVENTION In equity trading, when an investor buys securit
 20110173082  SMART VISI-COOLERS  Systems, apparatus, interfaces, methods, and articles of manufacture for smart visi-coolers are provided.     COPYRIGHT NOTICE A portion of the disclosure of this patent document contains material which is subject to copyright protection. The copyright owner has no objection to the facsimile reproduction by any-one of the patent document or the patent disclosure, as it appears in the Patent and Trademark O
 20110178923  Method for electronic transaction settlement  A method implemented in an electronic communication system associated with a settlement house for settling an electronic transaction between a customer and a merchant. The communication system receives through a first electronic communication path a first account identifier of a first account associated with the customer and a transaction amount from the merchant, contacts the cus
 20110202417  INTEGRATED SYSTEM AND METHOD FOR ENABLING MOBILE COMMERCE TRANSACTIONS USING ACTIVE POSTERS AND CONTACTLESS IDENTITY MODULES  A method, integrated system and Active Poster for processing mobile touch transactions. The integration consists of an RFID or other near field communication enabled device which may be standalone, affixed to, or part of a mobile or hand held portable wireless communication device (optionally using a C
 20110210723  Method of performing electrostatic discharge testing on a payment card  Methods of performing electrostatic discharge testing on a transaction card are disclosed. A transaction card may be placed on an insulated surface. A grounding probe may be placed at a first location on the transaction card. A discharge probe may be charged to a known voltage level. The discharge probe may then be discharged at a second location on the t
 20110246306  MOBILE LOCATION TRACKING INTEGRATED MERCHANT OFFER PROGRAM AND CUSTOMER SHOPPING  Embodiments of the invention include a merchant offer program application, which is downloaded onto a customer computer, and that works in connection with the customer's accounts at an institution. The merchant offer program application monitors the location of the customer over time and recognizes patterns in the routes the customer travels and
 20110250866  CONDUCTING A MOBILE FINANCIAL TRANSCATION USING A SECURE ELEMENT AND SMS  A method for conducting a mobile financial transaction using an NFC secure element and transmitting data associated with the transaction between a wireless communication and a remote server. The method includes running a mobile application on the wireless communication device, in which the mobile application is a rich client application. The method furt
 20110270659  Method for increasing sales at an automobile dealership by providing instantaneous personalized inventory price quotes or payment estimates via internet  This invention allows a customer to browse the inventory on a dealership's website and obtain an immediate personalized price or payment quote without further interaction from dealership personnel.     BACKGROUND OF THE INVENTION This invention pertains to quotations regardi
 20110276471  CONSUMER BEHAVIORS AT LENDER LEVEL  The present disclosure generally relates to financial data processing, and in particular it relates to lender credit scoring, lender profiling, lender behavior analysis and modeling. More specifically, it relates to rating lenders based on data derived from their respective consumers. Also, the present disclosure relates to rating consumer lenders based on the predicted spend capacity of th
 20110276802  METHODS AND APPARATUS FOR PEER-TO-PEER TRANSFER OF SECURE DATA USING NEAR FIELD COMMUNICATIONS  The present invention discloses an apparatus and method of transferring data from a first device to a second device. The method includes transmitting a request to transfer the data from the first device to the second device, receiving, at the first device, a decryption key to allow transfer of the data stored in a memory of the fir
 20110282780  METHOD AND SYSTEM FOR DETERMINING FEES AND FOREIGN EXCHANGE RATES FOR A VALUE TRANSFER TRANSACTION  A method for a value transfer operation includes determining a sender currency using the account information of the sender and a receiver currency using the BIN associated with the sender account. The method further includes determining a currency exchange rate, transaction fee, and currency markup fee based on the sender and r
 20110282806  METHOD AND APPARATUS FOR INVESTMENT ALLOCATION  A method for identifying an allocation of investment resources among a plurality of investments to construct an investment portfolio for an investor, the method comprising: generating a representation of a first joint probability distribution of one or more investor attributes, at least one of which is a representation of risk aversion, and of a plurality of attributes for a set
 20110284629  PAYMENT TERMINAL ESD TEST  Systems and methods for performing test procedures for measuring and defining the sensitivity of payment terminals to ESD (electrostatic discharge) are disclosed. In some embodiments, a plurality of test equipment in a controlled environment are used to measure the peak discharge current (Ip) when a payment device is inserted into a payment terminal during several simulated conditions. Energy levels
 20110289021  METHOD FOR UTILIZING INTELLECTUAL PROPERTY AS COLLATERAL TO FACILITATE LOANS TO SMALL BUSINESSES TO CREATE JOBS AND STIMULATE THE ECONOMY  The present invention is a method of facilitating the use of intellectual property as a financial tool in commercial, non-profit or eleemosynary transactions in the context of venture capital and commercial banking for-profit transactions comprising:    a) identifying one or more items of 
 20110295722  Methods, Apparatus, and Systems for Enabling Feedback-Dependent Transactions  Systems, apparatus, and methods for facilitating feedback-dependent transactions are provided. For example, feedback is collected on transactions involving particular buyers, with respect to the buyer, and then used to facilitate the process of pricing future transactions involving that buyer, selectively leading to further sales. In some embodiment
 20110320268  SYSTEM FOR TARGETING ADVERTISING CONTENT TO A PLURALITY OF MOBILE COMMUNICATION FACILITIES  A system for targeting advertising content includes the steps of: (a) receiving respective requests for advertising content corresponding to a plurality of mobile communication facilities operated by a group of users, wherein the plurality includes first and second types of mobile communication facilities with different rendering capab
 20120005093  SYSTEM AND METHOD FOR AUTOMATIC PAYMENT OF FINANCIAL OBLIGATIONS  The present invention is a method for managing funds in anticipation of paying at least two financial obligations, such as an estimated tax payment and a mortgage payment. The due dates and amounts due are determined from customer financial information. During an escrow period leading up to the first obligation due date, amounts of money are transferred on at l
 20120017266  SYSTEMS AND METHODS FOR PERMISSION ARBITRATED TRANSACTION SERVICES  Systems and methods disclosed allow a permitting party to share personal information with a receiving party. The receiving party may use the information to authenticate the permitting party, assess the permitting party, determine if the permitting party is compatible with one or more other users associated with the receiving party, or validate the permitting 
 20120029997  METHODS, SYSTEMS, AND COMPUTER READABLE MEDIA FOR REGISTERING IN A MERCHANT SPONSORED PROGRAM USING A NEAR FIELD COMMUNICATION (NFC) DEVICE  Methods, systems, and computer readable media for registering in a merchant sponsored program using a near field communication (NFC) device is disclosed. In one embodiment, the method includes interfacing an NFC enabled mobile device with a smart poster associated with a merchant sponsor
 20120033950  SYSTEMS AND METHODS FOR CREATING AGGREGATIONS OF EPISODES OF SERIES PROGRAMMING IN ORDER  A viewer of an episode of a series such as a television series may wish to access episodes of the series that the viewer missed when they were originally broadcast. Interactive applications may receive the viewer's indication of interest to record missed episodes of the incomplete series, which may include instructions regarding recordin
 20120034869  DUAL BAND ANTENNA AND METHODS FOR USE THEREWITH  A dual band antenna includes a far field antenna structure for facilitating the communication of first data with a remote device via far field signaling in a millimeter wave band. A near field antenna structure facilitates the communication of second data with a remote device via near field signaling in a near field band. The far field antenna structure and the near field anten
 20120041870  Systems and Methods to Identify Carrier Information for Transmission of Premium Messages  In one aspect, a system includes an interchange with a data storage facility. The interchange includes a common format processor and a plurality of converters to interface with a plurality of different controllers of mobile communications. The converters are configured to communicate with the common format processor in a common format an
 20120054017  Renewable energy consumption management using renewable energy consumption coupons  A distribution system ensuring that the amount of renewable energy coupons distributed is correlated to and commensurate with the aggregate amount of renewable energy generated by the plurality of renewable energy generators. In general, the present invention makes it possible to securely authenticate a user and then permit renewable energy co
 20120059760  Systems and methods for transaction and information management  Systems or methods for managing transactions within a controlled environment facility provide an information management engine integrating transaction functionality and telephone calling functionality, establish an account associated with a resident of the controlled environment facility, and use the information management engine to conduct transactions associate
 20120066065  Systems and Methods to Segment Customers  In one aspect, a computing apparatus includes: a data warehouse configured to store transaction data, geo-demographic data, attitudinal data and lifestyle data of a plurality of customers; a profile generator coupled with the data warehouse to determine a profile for each respective customer of the plurality of customers, the profile including at least one profile parameter to cluster
 20120109846  WEIGHTED CURRENCY PORTFOLIO AND INDEX  A computerized method and apparatus, involving a focus currency and a group of currencies other than the focus currency which define non-focus currencies, involves calculating weights for each of the non-focus currencies and performing a covariance adjustment to the weights of each of the non-focus currencies to obtain final currency weights for each of the non-focus currencies, whereby 
 20120110006  SYSTEM AND METHOD FOR A REMOTELY ACCESSIBLE WEB-BASED PERSONAL ADDRESS BOOK  A computer implemented method for providing a remotely accessible web-based address book includes the following steps. First, a user registers with a web-server and sets up an account. The web-server is configured to generate, store and provide access services to web-based address books. Next, the user uploads personal address book information and co
 20120123824  Personalized Interactive Network With Knowledge Management System  Systems and methods are disclosed for personalizing interaction between an information/service/product provider using a knowledge management (KM) system that tracks data exchanged between users and the provider over multiple communication channels. User requests to an information/service/product provider can made via multiple different channels, such as by usi
 20120123947  LATE BINDING TOKEN IN SYSTEM AND METHOD FOR VERIFYING INTENT IN A CARD NOT PRESENT TRANSACTION  A system for verifying intent in a card not present transaction is provided. The system includes a late binding token that is distributable to consumers without necessarily being bound to an account. The system also includes a client software that locates a token server configured to facilitate managing and communicating with the l
 20120173723  ANALYSIS OF THIRD PARTY NETWORKS  A method of analyzing customer behavior, where customers are engaged in customer-to-customer transactions in the third-party network, includes the transformation of data representing the customer-to-customer transactions from a data representation to a network representation, and then analyzing the network representation. The network representation includes a set of nodes and a set of links w
 20120175417  METHOD AND SYSTEM FOR PROVIDING A THREE DIMENSIONAL STORED VALUE TOKEN THAT CONTAINS MOVABLE CONSUMER GOODS  A method and system provides a stored value token that includes a three dimensional, closed volume which can include a movable cover for allowing access to the closed volume. The closed volume can contain various movable objects such as consumer goods, like plant seeds, edible food stuffs like mints, and/or utilitarian
 20120179493  Simple Metering Automatic Real Time Insurance (SMARTI)  A metering system used to monitor usage and characteristic attributes through remote links and data transmission whereas an activation occurs and information is transmitted streaming to a processor whereas said information is then transmitted from said processor to a relay station whereas said relay station transmits said information to a control base processor whereas s
 20120185367  METHOD OF PROVIDING AN ONLINE SECURED ASSET SYSTEM  A method of providing physical escrow of assets includes receiving a request for escrow of an asset from a securing party computer, creating a record of the asset in the vault computer, receiving the asset at a vault storage, receiving a verification of the asset and updating the record with the verification, providing the verification of the asset to the securing party, rec
 20120203666  CONTACTLESS WIRELESS TRANSACTION PROCESSING SYSTEM  A wireless transaction processing system that includes a seller associated with a transaction data, and a buyer having an Internet enabled device that can access an account associated with the wireless transaction processing system. The wireless transaction processing system, through the Internet enabled device of the buyer enables full processing of transactions without the
 20120216248  ADJUSTING FILTER OR CLASSIFICATION CONTROL SETTINGS  Methods and systems for managing data communications are described. The method includes receiving a data communication; analyzing the data communication to determine a particular type of sender or recipient activity associated with the data communication based at least in part on an application of a plurality of tests to the data communication; assigning a total risk level 
 20120226599  Computerized Extension of Credit to Existing Demand Deposit Accounts, Prepaid Cards and Lines of Credit Based on Expected Tax Refund Proceeds, Associated Systems and Computer Program Products  Systems, computer programs encoded on non-transitory memory, and computer-implemented methods to make available new credit or additional credit to demand deposit accounts, prepaid cards, and existing lines of credit of a customer based 
 20120242485  Flexible Simulated Currency Pack Tracking Unit  A tracking unit for assisting in the recovery of stolen monies or other property includes a housing containing a GPS receiver for receiving GPS signals from overhead satellites, a cellular phone transceiver, a microprocessor, and a battery. Following a theft, the microprocessor activates the cellular phone transceiver to dial the telephone number of a central monitoring station.
 20120246056  VALUATION OF DERIVATIVE PRODUCTS  Disclosed are a method, apparatus, and computer-readable medium for determining the value of a derivative product over nonconsecutive periods. The derivative product may be an interest rate swap product, which, when exchanged traded, normally is valued on a mark-to-market basis over consecutive periods. The product may be valued using swap value factors and settlement values according to the 
 20120259666  INCENTIVIZED ADOPTION OF TIME-DEPENDENT INSURANCE BENEFITS  System(s) and method(s) to incentivize adoption of time-dependent customized insurance benefit(s) are provided. A provider of insurance benefit(s) incentivizes adoption of the insurance benefit(s) in exchange for knowledge of operation characteristics of an insured entity. Knowledge is cumulative and collected from the insured entity and environment in which the enti
 20120278130  MOBILE TRAFFIC FORECASTING USING PUBLIC TRANSPORTATION INFORMATION  Technologies are generally described for mobile traffic forecasting using public transportation information. In some examples, a method performed under the control of a mobile traffic forecasting system may include receiving payment information of a public transportation, and estimating mobile traffic for one or more base stations on a route of the public tra
 20120284115  System and Method for Transferring Funds to Recipients of Electronic Messages  Funds are transferred via electronic messaging systems and methods, including a mobile electronic device (MED). Exemplary applications include: delivering a targeted advertisement to a MED based on location or proximity, charging receipt charges for telephone calls, using a MED to pay for goods at a retail outlet, and security techniques for preven
 20120297187  Trusted Mobile Device Based Security  A method for performing user security operations using a mobile communications device includes, storing at least one security credential for a user in the mobile communications device, receiving a request from a client computer to perform an action requiring the stored at least one security credential, wherein the request includes information regarding a service application for which the 
 20120310795  SYSTEM AND METHOD FOR PROVIDING A PLURALITY OF ASSET AND SERVICE VALUATIONS  A computer-implemented engine, system and method for generating business valuations, scoring, and/or flagging over a network, responsively to information input by a user remote from the engine, system and method. The invention may include a graphical user interface capable of locally querying a user to input the company information, at least one netw
 20120323669  INCENTIVIZING LOW-TRANSACTION-COST PAYMENTS  Payers may be incentivized to change from a first payment option to a second payment option, if the second payment option has a lower transaction cost than the first payment option. In one example, a user makes a payment through an on-line system. The user chooses a payment instrument, such as a credit card, to make the payment. A system then determines whether there the user's cho
 20120323762  System and Method of Multi-Factor Balance Inquiry and Electronic Funds Transfer  A system and method of processing balance inquiries and electronic funds transfers (EFTs) using multi-factor authentication. The method may include receiving an identifier of a financial account and contact information associated with the financial account and initiating a communication via the contact information. Upon receiving an authenticatio
 20120330843  TRANSPARENTLY SECURING DATA FOR TRANSMISSION ON FINANCIAL NETWORKS  Systems and methods for performing financial transactions are provided. In one embodiment, the invention provides a method for processing token data for a bank card transaction, the method includes: receiving a string of first token data from a token at a token reader; modifying the first token data and generating second token data, the second token data incl
 20130006855  SYSTEMS AND METHODS FOR GENERATION, REGISTRATION AND MOBILE PHONE BILLING OF A NETWORK-ENABLED APPLICATION WITH ONE-TIME OPT-IN  A method of providing a service to a customer comprises receiving a request by a customer for an item of content, providing to the customer an option to subscribe to a service for a limited time, if the customer opts to subscribe, then providing the service for the limited time, and if the customer 
 20130007460  METHOD AND SYSTEM FOR THE SUPPLY OF DATA, TRANSACTIONS AND ELECTRONIC VOTING  A method for supply of data, including generating a first digital certificate referred (empowerment certificate) signed with a first signing entity's electronic signature. The empowerment certificate includes attributes of the described entity, information identifying the first signing entity, indication of data relating to the described entity, ind
 20130018791  FRAUD DATA EXCHANGE SYSTEM  A fraud data exchange system performs a method for processing a transfer request using shared fraud data including receiving a transfer request comprising information corresponding to an account to be debited and information corresponding to an account to be credited, approving the information corresponding to the account to be debited, and accessing a database to retrieve fraud data. The database 
 20130019002  SYSTEM AND METHODS OF RESOURCE USAGE USING AN INTEROPERABLE MANAGEMENT FRAMEWORK  Generic rights expression language allowing interoperability across different computing environments including resource usage of different applications. A formal framework for usage management provides scaffolding upon which interoperable usage management systems can be built. Certain features of the framework are standardized, such as the opera
 20130035997  MANAGING INCENTIVES  For managing incentives, a management module creates an incentive record that includes a milestone, a target completion time, and an incentive amount. A communication module communicates the incentive record to a recipient device and receives a confirmation from the recipient device. The communication module further receives a status from the recipient device. The management module confirms a completion o
 20130046564  SEPARATION INSURANCE SYSTEM  Described is a computerized system for offering financing to applicants seeking financing for the purchase of real estate. The system comprises gathering information from the applicants regarding the applicants and the real estate; calculating, with computerized software, a separation insurance policy premium for the applicants based upon this and other information; determining the insurance polic
 20130054466  Dynamic Card Verification Value  As described herein, a card services provider dynamically generates a card verification value (CVV) for a transaction card and sends the dynamically-generated CVV to a cardholder. The card services provider generates the dynamically-generated CVV such that the dynamically-generated CVV is substantially unpredictable based on other dynamically-generated CVVs for the transaction card. The dynami
 20130060645  GENERATING FEES AND REVENUES FROM MODIFIED LOGOS  Provided are methods and systems for creating and generating modified logo images. In one example embodiment, the method includes obtaining an original logo image associated with a first brand, wherein the original logo image has a corresponding recognition value, and identifying one or more areas of the original logo image for modification. The method further includes obtaini
 20130061305  RANDOM CHALLENGE ACTION FOR AUTHENTICATION OF DATA OR DEVICES  An authentication system is enhanced by prompting an individual to perform a randomly-selected challenge action. For example, the individual may be requested to move the device in a particular motion, after entering a username/password combination. The randomly-selected challenge action verifies the individual is located at the device, which prevents automated att
 20130080322  Smart Electronic Wallet or Smart E-wallet  The electronic wallet comprises a card duplicator, an electronic wallet or e-wallet, and an e-card. The card duplicator and the electronic wallet or e-wallet comprises a personalized authentication security card. Each electronic wallet or e-wallet has only one e-card. Single users are only required to have the electronic wallet or e-wallet. Business and family plans are required to h
 20130096996  Mobile Game Promotion Distribution  Systems and methods for providing games, challenges, and/or promotions to mobile devices are usable to provide incentives to customers. According to one embodiment, a system can be provided. The system can be operable to receive location information associated with a mobile device and additional information, such as but not limited demographic and/or purchase history information, associated
 20130110598  CREDIT CARD AUTHORIZATION PROCESS FOR DIRECT SALES SYSTEM EMPLOYING NETWORKED MOBILE COMPUTING DEVICES  A method on a server for managing discount offers for a plurality of users over a communications network. The method includes receiving a discount offer, wherein a discount offer comprises at least a product or service description, an initial price, a discount price less than the initial price, a minimum number of acceptanc
 20130121493  LOCAL TRUSTED SERVICES MANAGER FOR A CONTACTLESS SMART CARD  Systems, methods, computer programs, and devices are disclosed herein for deploying a local trusted service manager within a secure element of a contactless smart card device. The secure element is a component of a contactless smart card incorporated into a contactless smart card device. An asymmetric cryptography algorithm is used to generate public-private key pai
 20130121532  Image Capture and Identification System and Process  A digital image of the object is captured and the object is recognized from plurality of objects in a database. An information address corresponding to the object is then used to access information and initiate communication pertinent to the object.     TECHNICAL FIELD The invention relates an identification method and process for objects from digitally captured images ther
 20130124393  CONNECTING DECISIONS THROUGH CUSTOMER TRANSACTION PROFILES  An apparatus and method for developing financial risk decisions for a customer associated with a number of different financial services/channels are disclosed. A hierarchy of relationships among the financial services/channels is generated. Transactional behaviors of the customer related to each of the financial services/channels is summarized, using one or more anal
 20130138568  FINANCIAL TRANSACTION SYSTEM  A system and method for conducting a financial transaction is disclosed. The system includes a first memory location embedded in a personal portable device. The first memory location stores a plurality of personal financial data files associated with a user. The system also includes a second memory location to store biometric information and a first input interface to receive authentication infor
 20130159086  METHOD AND SYSTEM FOR PROVIDING LOCATION-BASED INCENTIVES AND PURCHASE OPPORTUNITIES TO REWARD PROGRAM MEMBERS  A method and system for generating and distributing incentives. An incentive server computer (ISC) receives a user identification from a mobile device that identifies an associated user. The ISC determines the location of the mobile device, and uses the user identification to determine one or more reward programs wi
 20130159190  LOCATION-BASED MONEY TRANSFER  The invention provides various systems and methods for performing money transfers using location information. The method includes staging, at computer system, a money transfer transaction from a sender to a receiver. The method further includes providing the receiver's mobile number to the computer system, and tracking the receivers location using a location tracking computer system. Further, th
 20130204766  SYSTEMS AND METHODS FOR OPTIMAL PRICING AND ALLOCATION WITH CANCELING/MODIFYING OF INDICATIONS OF INTEREST FOR A SET OF DEBT INSTRUMENTS TO BE OFFERED  A method and system for the determination of optimal pricing and allocation of securities in an open, competitive environment. The method and system may also be used in developing pre-markets of other items that are difficult to price and allocate in a competitive manner, such
 20130212041  METHOD OF CONSTRUCTING STABILITY INDEXES  Methods of constructing a stability style index from a parent index comprising assets performed by one or more computing devices. A score is assigned to each of one or more stability variables for each asset based at least in part on a value of the stability variable. A quality score is assigned to each asset based at least in part on the score assigned to each stability variable for 
 20130215797  Enhanced E911 Network Access for Call Centers  An emergency call (e.g., a 911 call, an alarm company call) forwarded by a telematics call center is routed over the switched PSTN to a Voice Over Internet Protocol (VoIP) call server, where the switched call is converted to a session initiating protocol (SIP) packetized IP call for presentation to an emergency services gateway, which reconverts the call to TDM and connects to a 
 20130217479  Limiting Transfer of Virtual Currency in a Multiuser Online Game  Methods, systems, and computer programs are presented for limiting transfer of virtual currency in an online game. One method includes an operation for receiving, at a server, a purchase order for virtual currency from a first player. The purchase order is made with legal currency, and the virtual currency is usable within a computer-implemented gambling game. 
 20130218657  UNIVERSAL VALUE EXCHANGE APPARATUSES, METHODS AND SYSTEMS  The UNIVERSAL VALUE EXCHANGE APPARATUSES, METHODS AND SYSTEMS (“UVE�) transform cross-ecosystem currency exchange instructions via UVE components into cross-ecosystem currency exchanges. In one embodiment, the UVE may obtain a cross-ecosystem currency exchange instruction and determine one or more sources and destinations based on parsing the cross-ecosystem currency 
 20130226717  SMART PHONE SYSTEM AND METHOD  A system and method for remediation, curing concerns, and transferring information associated with declined transactions is disclosed. The present disclosure generally relates to electronic commerce, and more particularly, to a system and method of validation and efficiency associated with electronic commerce.     FIELD OF DISCLOSURE The present disclosure generally relates to electronic commerc
 20130226814  MEDIA DEVICE PAYMENTS REMOTE CONTROL PERSONALIZATION AND PROTECTION  A server is operable to receive a media device identifying number (ID) and to create an established association between the media device with a payment account and to support at least one of payment authorization and payment clearing based at least in part on the media device ID and the payment account. The server is further operable to produce the payment a
